county1,countyname1,mi_to_county,county2,countyname2
72083,Las Marías Municipio,7.8866895,72081,Lares Municipio
72083,Las Marías Municipio,9.157506592,72125,San Germán Municipio
72083,Las Marías Municipio,10.24028822,72121,Sabana Grande Municipio
72083,Las Marías Municipio,10.88459563,72011,Añasco Municipio
72083,Las Marías Municipio,11.135346,72067,Hormigueros Municipio
72083,Las Marías Municipio,12.37255336,72099,Moca Municipio
72083,Las Marías Municipio,12.59455779,72153,Yauco Municipio
72083,Las Marías Municipio,14.74947506,72001,Adjuntas Municipio
72083,Las Marías Municipio,16.81893001,72115,Quebradillas Municipio
72083,Las Marías Municipio,16.82124292,72027,Camuy Municipio
72083,Las Marías Municipio,16.95654623,72003,Aguada Municipio
72083,Las Marías Municipio,17.69312379,72079,Lajas Municipio
72083,Las Marías Municipio,17.95020092,72071,Isabela Municipio
72083,Las Marías Municipio,18.26441509,72141,Utuado Municipio
72083,Las Marías Municipio,18.87048174,72065,Hatillo Municipio
72083,Las Marías Municipio,19.35185246,72059,Guayanilla Municipio
72083,Las Marías Municipio,19.64444351,72055,Guánica Municipio
72083,Las Marías Municipio,20.58478842,72005,Aguadilla Municipio
72083,Las Marías Municipio,21.1557546,72117,Rincón Municipio
72083,Las Marías Municipio,21.47293529,72023,Cabo Rojo Municipio
72083,Las Marías Municipio,21.47406834,72111,Peñuelas Municipio
72083,Las Marías Municipio,24.43488892,72013,Arecibo Municipio
72085,Las Piedras Municipio,3.538327062,72077,Juncos Municipio
72085,Las Piedras Municipio,6.627623457,72069,Humacao Municipio
72085,Las Piedras Municipio,7.434017504,72129,San Lorenzo Municipio
72085,Las Piedras Municipio,9.040734122,72151,Yabucoa Municipio
72085,Las Piedras Municipio,9.042014244,72103,Naguabo Municipio
72085,Las Piedras Municipio,9.321669787,72063,Gurabo Municipio
72085,Las Piedras Municipio,9.89703649,72029,Canóvanas Municipio
72085,Las Piedras Municipio,11.91451508,72025,Caguas Municipio
72085,Las Piedras Municipio,13.05451355,72095,Maunabo Municipio
72085,Las Piedras Municipio,13.37399887,72139,Trujillo Alto Municipio
72085,Las Piedras Municipio,13.91471035,72119,Río Grande Municipio
72085,Las Piedras Municipio,14.9743235,72109,Patillas Municipio
72085,Las Piedras Municipio,15.83213333,72031,Carolina Municipio
72085,Las Piedras Municipio,16.36771534,72089,Luquillo Municipio
72085,Las Piedras Municipio,17.55234984,72007,Aguas Buenas Municipio
72085,Las Piedras Municipio,18.62100815,72015,Arroyo Municipio
72085,Las Piedras Municipio,19.06682664,72041,Cidra Municipio
72085,Las Piedras Municipio,19.28242606,72061,Guaynabo Municipio
72085,Las Piedras Municipio,19.29911885,72035,Cayey Municipio
72085,Las Piedras Municipio,19.99867291,72087,Loíza Municipio
72085,Las Piedras Municipio,20.7562607,72127,San Juan Municipio
72085,Las Piedras Municipio,22.48188884,72021,Bayamón Municipio
72085,Las Piedras Municipio,22.86940627,72057,Guayama Municipio
72085,Las Piedras Municipio,23.06179662,72045,Comerío Municipio
72085,Las Piedras Municipio,23.09656186,72053,Fajardo Municipio
72085,Las Piedras Municipio,23.11910773,72037,Ceiba Municipio
72087,Loíza Municipio,6.904512947,72031,Carolina Municipio
72087,Loíza Municipio,9.680482371,72119,Río Grande Municipio
72087,Loíza Municipio,10.10323531,72029,Canóvanas Municipio
72087,Loíza Municipio,11.39891632,72127,San Juan Municipio
72087,Loíza Municipio,11.45678527,72139,Trujillo Alto Municipio
72087,Loíza Municipio,14.67505192,72089,Luquillo Municipio
72087,Loíza Municipio,14.891801,72063,Gurabo Municipio
72087,Loíza Municipio,16.02587463,72033,Cataño Municipio
72087,Loíza Municipio,16.50639058,72061,Guaynabo Municipio
72087,Loíza Municipio,17.33931504,72077,Juncos Municipio
72087,Loíza Municipio,19.03136342,72137,Toa Baja Municipio
72087,Loíza Municipio,19.38319334,72021,Bayamón Municipio
72087,Loíza Municipio,19.99867291,72085,Las Piedras Municipio
72087,Loíza Municipio,20.64834425,72025,Caguas Municipio
72087,Loíza Municipio,21.11990128,72007,Aguas Buenas Municipio
72087,Loíza Municipio,21.29223706,72103,Naguabo Municipio
72087,Loíza Municipio,21.52664746,72053,Fajardo Municipio
72087,Loíza Municipio,23.15687341,72129,San Lorenzo Municipio
72087,Loíza Municipio,23.40294395,72051,Dorado Municipio
72087,Loíza Municipio,23.64531269,72135,Toa Alta Municipio
72087,Loíza Municipio,24.690805,72069,Humacao Municipio
72089,Luquillo Municipio,5.831373682,72119,Río Grande Municipio
72089,Luquillo Municipio,8.067140142,72053,Fajardo Municipio
72089,Luquillo Municipio,10.9714781,72103,Naguabo Municipio
72089,Luquillo Municipio,11.78768469,72029,Canóvanas Municipio
72089,Luquillo Municipio,13.427442,72037,Ceiba Municipio
72089,Luquillo Municipio,14.67505192,72087,Loíza Municipio
72089,Luquillo Municipio,16.36771534,72085,Las Piedras Municipio
72089,Luquillo Municipio,16.38544043,72077,Juncos Municipio
72089,Luquillo Municipio,16.82979426,72069,Humacao Municipio
72089,Luquillo Municipio,17.08745514,72031,Carolina Municipio
72089,Luquillo Municipio,18.97175942,72063,Gurabo Municipio
72089,Luquillo Municipio,19.15420152,72139,Trujillo Alto Municipio
72089,Luquillo Municipio,23.19950703,72129,San Lorenzo Municipio
72089,Luquillo Municipio,23.71711844,72151,Yabucoa Municipio
72089,Luquillo Municipio,23.7801657,72127,San Juan Municipio
72089,Luquillo Municipio,24.74554728,72147,Vieques Municipio
72089,Luquillo Municipio,24.85856946,72025,Caguas Municipio
72091,Manatí Municipio,4.692884701,72017,Barceloneta Municipio
72091,Manatí Municipio,6.055772617,72145,Vega Baja Municipio
72091,Manatí Municipio,6.949994573,72054,Florida Municipio
72091,Manatí Municipio,10.11751321,72143,Vega Alta Municipio
72091,Manatí Municipio,10.20983237,72101,Morovis Municipio
72091,Manatí Municipio,11.04714637,72039,Ciales Municipio
72091,Manatí Municipio,12.17917339,72013,Arecibo Municipio
72091,Manatí Municipio,14.71252983,72047,Corozal Municipio
72091,Manatí Municipio,15.13643331,72051,Dorado Municipio
72091,Manatí Municipio,16.54355193,72107,Orocovis Municipio
72091,Manatí Municipio,17.11826765,72135,Toa Alta Municipio
72091,Manatí Municipio,17.65153337,72073,Jayuya Municipio
72091,Manatí Municipio,18.63689878,72141,Utuado Municipio
72091,Manatí Municipio,19.02738738,72105,Naranjito Municipio
72091,Manatí Municipio,19.46850109,72137,Toa Baja Municipio
72091,Manatí Municipio,20.21056685,72065,Hatillo Municipio
72091,Manatí Municipio,20.95403221,72019,Barranquitas Municipio
72091,Manatí Municipio,22.13876517,72149,Villalba Municipio
72091,Manatí Municipio,22.20572257,72021,Bayamón Municipio
72091,Manatí Municipio,22.59327378,72033,Cataño Municipio
72091,Manatí Municipio,23.52053753,72045,Comerío Municipio
72091,Manatí Municipio,24.4590067,72027,Camuy Municipio
72093,Maricao Municipio,4.620187696,72083,Las Marías Municipio
72093,Maricao Municipio,6.305195154,72121,Sabana Grande Municipio
72093,Maricao Municipio,7.978399075,72153,Yauco Municipio
72093,Maricao Municipio,8.091557293,72081,Lares Municipio
72093,Maricao Municipio,8.093031499,72125,San Germán Municipio
72093,Maricao Municipio,11.12053769,72131,San Sebastián Municipio
72093,Maricao Municipio,11.65725431,72001,Adjuntas Municipio
72093,Maricao Municipio,12.16493032,72067,Hormigueros Municipio
72093,Maricao Municipio,14.73227635,72059,Guayanilla Municipio
72093,Maricao Municipio,15.02910006,72011,Añasco Municipio
72093,Maricao Municipio,15.15014641,72079,Lajas Municipio
72093,Maricao Municipio,15.63022782,72055,Guánica Municipio
72093,Maricao Municipio,16.66651767,72141,Utuado Municipio
72093,Maricao Municipio,16.98582555,72099,Moca Municipio
72093,Maricao Municipio,17.00587524,72111,Peñuelas Municipio
72093,Maricao Municipio,19.35175393,72027,Camuy Municipio
72093,Maricao Municipio,20.20925022,72115,Quebradillas Municipio
72093,Maricao Municipio,20.54153694,72065,Hatillo Municipio
72093,Maricao Municipio,21.32464384,72023,Cabo Rojo Municipio
72093,Maricao Municipio,21.43242052,72003,Aguada Municipio
72093,Maricao Municipio,22.10483141,72071,Isabela Municipio
72093,Maricao Municipio,23.02936387,72073,Jayuya Municipio
72093,Maricao Municipio,24.66202001,72113,Ponce Municipio
72093,Maricao Municipio,24.79555222,72013,Arecibo Municipio
72095,Maunabo Municipio,4.526640098,72151,Yabucoa Municipio
72095,Maunabo Municipio,5.929909349,72109,Patillas Municipio
72095,Maunabo Municipio,9.754563934,72015,Arroyo Municipio
72095,Maunabo Municipio,11.45322131,72129,San Lorenzo Municipio
72095,Maunabo Municipio,11.83949695,72069,Humacao Municipio
72095,Maunabo Municipio,13.05451355,72085,Las Piedras Municipio
72095,Maunabo Municipio,15.52137786,72077,Juncos Municipio
72095,Maunabo Municipio,15.94236244,72057,Guayama Municipio
72095,Maunabo Municipio,17.78253438,72025,Caguas Municipio
72095,Maunabo Municipio,18.01173476,72103,Naguabo Municipio
72095,Maunabo Municipio,18.23921947,72035,Cayey Municipio
72095,Maunabo Municipio,19.6530802,72063,Gurabo Municipio
72095,Maunabo Municipio,21.16879367,72041,Cidra Municipio
72095,Maunabo Municipio,22.81574061,72029,Canóvanas Municipio
72095,Maunabo Municipio,23.38646104,72007,Aguas Buenas Municipio
72095,Maunabo Municipio,24.12186388,72123,Salinas Municipio
72095,Maunabo Municipio,24.27944039,72139,Trujillo Alto Municipio
72099,Moca Municipio,6.779038562,72003,Aguada Municipio
72099,Moca Municipio,7.107571625,72011,Añasco Municipio
72099,Moca Municipio,7.872251447,72131,San Sebastián Municipio
72099,Moca Municipio,8.217205892,72005,Aguadilla Municipio
72099,Moca Municipio,8.591048347,72071,Isabela Municipio
72099,Moca Municipio,11.73556567,72115,Quebradillas Municipio
72099,Moca Municipio,12.37255336,72083,Las Marías Municipio
72099,Moca Municipio,13.16891591,72117,Rincón Municipio
72099,Moca Municipio,14.98854571,72027,Camuy Municipio
72099,Moca Municipio,15.85756744,72081,Lares Municipio
72099,Moca Municipio,16.96061522,72067,Hormigueros Municipio
72099,Moca Municipio,16.98582555,72093,Maricao Municipio
72099,Moca Municipio,18.86483117,72125,San Germán Municipio
72099,Moca Municipio,19.00744611,72065,Hatillo Municipio
72099,Moca Municipio,22.26177369,72121,Sabana Grande Municipio
72099,Moca Municipio,24.93753537,72153,Yauco Municipio
72101,Morovis Municipio,6.107640524,72047,Corozal Municipio
72101,Morovis Municipio,6.527982028,72039,Ciales Municipio
72101,Morovis Municipio,7.152728564,72107,Orocovis Municipio
72101,Morovis Municipio,9.533961906,72145,Vega Baja Municipio
72101,Morovis Municipio,9.741327745,72143,Vega Alta Municipio
72101,Morovis Municipio,9.933477921,72054,Florida Municipio
72101,Morovis Municipio,10.20983237,72091,Manatí Municipio
72101,Morovis Municipio,10.88478506,72019,Barranquitas Municipio
72101,Morovis Municipio,10.97453215,72105,Naranjito Municipio
72101,Morovis Municipio,11.80890873,72135,Toa Alta Municipio
72101,Morovis Municipio,13.33005205,72073,Jayuya Municipio
72101,Morovis Municipio,13.55600738,72149,Villalba Municipio
72101,Morovis Municipio,13.93583708,72017,Barceloneta Municipio
72101,Morovis Municipio,14.48811535,72045,Comerío Municipio
72101,Morovis Municipio,14.87699461,72051,Dorado Municipio
72101,Morovis Municipio,15.34810814,72043,Coamo Municipio
72101,Morovis Municipio,16.4463714,72009,Aibonito Municipio
72101,Morovis Municipio,16.54799749,72021,Bayamón Municipio
72101,Morovis Municipio,17.58080272,72137,Toa Baja Municipio
72101,Morovis Municipio,18.65284266,72013,Arecibo Municipio
72101,Morovis Municipio,18.97957,72141,Utuado Municipio
72101,Morovis Municipio,19.46975264,72007,Aguas Buenas Municipio
72101,Morovis Municipio,19.56742055,72041,Cidra Municipio
